"220","2833","TVs, monitors & projectors","televisores, monitores y proyectores","","","http://images.icecat.biz/img/low_pic/220-9632.jpg","http://images.icecat.biz/thumbs/CAT220.jpg","43172400","45467759","false","false","1"
"221","220","monitors CRT","monitores CRT","These monitors were until recently the standard in computer monitors. Nowadays most people use TFT/LCD displays because they are less bulky and use less energy. There are however still some advantages in buying a CRT monitor, especially so if you're looking for a 19&quot; or bigger model. You won't be able to lift them easily, but they are often much more affordable and capable of displaying higher resolutions. Make sure you buy a model that has a refresh rate of at least 70 Hz at the desired viewing resolution, or you will get tired eyes after prolonged usage.","","http://images.icecat.biz/img/low_pic/221-4277.jpg","http://images.icecat.biz/thumbs/CAT221.jpg","43172401","87106","false","false","2"
"222","220","PC flat panels","PC pantallas planas","TFT/LCD displays are perfectly flat, a lot thinner and lighter than conventional CRT displays and do not flicker, all this because of the new technology they use for producing images. Do you want to free up space on your desk, or do you want to be able to move your monitor without breaking your back? Then this is the perfect display for you!","","http://images.icecat.biz/img/low_pic/222-1717.jpg","http://images.icecat.biz/thumbs/CAT222.jpg","43172402","6793273","true","true","2"
"223","220","touch screen monitors","monitores de pantala táctil","Monitors, common on smartphones and tablets, which respond to touch.","","http://images.icecat.biz/img/low_pic/223-2432.jpg","http://images.icecat.biz/thumbs/CAT223.jpg","43211903","642669","false","false","2"
"217","2840","tape arrays","unidades de cinta multiples","Racks that can hold a number of tape drives.","","http://images.icecat.biz/img/low_pic/217-1901.jpg","http://images.icecat.biz/thumbs/CAT217.jpg","43201806","103893","false","false","3"
"218","2840","tape auto loaders & libraries","autocargadores de cintas y bibliotecas","Storage device which contains one or more tape drive, a number of slots to hold tape cartridges, a barcode reader to identify tape cartridges and an automated method for loading tapes. A tape library with one drive is known as an auto loader.","","http://images.icecat.biz/img/low_pic/218-6922.jpg","http://images.icecat.biz/thumbs/CAT218.jpg","43172312","677758","false","false","3"
"219","2844","internal hard drives","discos duros internos","Hard disk drives are today's fastest permanent storage media and have a large capacity. For this two reasons they are the most used storage medium in computers and servers. When buying a new hard disk, there are three important things to consider:\n\n- The connection of the disk to the computer or other device you will be using it with has a big influence on the speed with which data can be read from/written to the disk. Make sure the connection of the disk you buy is compatible with your computer!\n\n- The rotational speed is also important for the speed with which data can be read from/written to the disk and determines the time it takes to find a file on the disk.\n\n- Last but not least, the storage capacity of the disk, i.e. the amount of data that can be stored on the disk.","","http://images.icecat.biz/img/low_pic/219-3723.jpg","http://images.icecat.biz/thumbs/CAT219.jpg","43201803","5514366","true","false","3"
"214","2840","optical disc drives","unidades de disco óptico","With these drives you can read and record DVDs and/or CDs in all kinds of formats. Please note the difference between DVD+R and DVD-R when buying a DVD burner, often drives can write only to one of those two media types, sometimes to both. When you buy a drive that only supports one type, you will always have to be careful to choose the right writable DVD discs in the shop. Newer DVD drives also support writing to Dual Layer DVDs. This kind of discs have a storage capacity of 8.5 GB instead of the usual 4.7 GB. DVD (re)writers generally can read and write CDs also, but only some CD (re)writers can read DVDs.","Devices for reading and recording information from CD or DVD disks.","http://images.icecat.biz/img/low_pic/214-2669.jpg","http://images.icecat.biz/thumbs/CAT214.jpg","43201817","1767467","true","false","3"
"215","2840","tape drives","unidades de cinta","Tape drives are a cost-effective solution for backing up all your important data when high speed is not required.","","http://images.icecat.biz/img/low_pic/215-7745.jpg","http://images.icecat.biz/thumbs/CAT215.jpg","43201807","797793","false","false","3"
"208","2840","optical jukeboxes & changers","jukebox óptico y cambiadores","Robotic data storage device that can automatically load and unload optical discs such as DVDs and CDs. Often have up to 2000 slots for discs.","","http://images.icecat.biz/img/low_pic/208-8666.jpg","http://images.icecat.biz/thumbs/CAT208.jpg","43172302","11735","false","false","3"
"210","2840","disk arrays","unidades de discos múltiples","Group of two or more hard discs used to increase performance and enables fault tolerance.","","http://images.icecat.biz/img/low_pic/210-7693.jpg","http://images.icecat.biz/thumbs/CAT210.jpg","43172304","1568805","false","false","3"
"211","2840","floppy drives","Disquetes","Floppy disks, also known as floppies, are a fairly old-fashioned data storage medium. The advantage of using floppies is that most computers have a floppy drive. However, storage capacity is very limited with only 1.4 MB for the most commonly used 3.5&quot; floppies, and floppy disks can be easily damaged by dust in the drive.","","http://images.icecat.biz/img/low_pic/211-7318.jpg","http://images.icecat.biz/thumbs/CAT211.jpg","43201801","76293","false","false","3"
"239","236","slot expanders","ranuras de expansión","A long narrow slot in a computer into which an expansion card can be inserted.","","http://images.icecat.biz/img/low_pic/239-1322.jpg","http://images.icecat.biz/thumbs/CAT239.jpg","43172604","115101","false","false","3"
"238","236","network equipment chassis","chasis de red","Metal shell which contains the components of a network.","","http://images.icecat.biz/img/low_pic/238-5962.jpg","http://images.icecat.biz/thumbs/CAT238.jpg","43172602","216356","false","false","3"
"237","236","computer cases","carcasas ordenador","A computer case, also known as a chassis, is an empty metal shell used to protect computer components.","","http://images.icecat.biz/img/low_pic/237-6024.jpg","http://images.icecat.biz/thumbs/CAT237.jpg","43172601","2869893","false","false","3"
"236","106","chassis components","componentes de chasis","Components which fit inside the chassis, which is the metal shell used to protect computer parts. Examples of such components are motherboards and CPUs.","","","","43172600","13283054","false","false","2"
"235","225","laser/LED printers","impresoras láser/LED","Laser printers are devices that print high quality text or illustrations fast. They do so by very accurately applying toner (a kind of ink powder) to the paper and then heating the paper so the toner will melt and stick to the paper.","","http://images.icecat.biz/img/low_pic/235-297.jpg","http://images.icecat.biz/thumbs/CAT235.jpg","43172510","3133921","true","true","2"
"234","225","inkjet printers","impresoras de inyección de tinta","Inkjet printers are the most suitable printers for home and small office use. They are generally not as fast as laser printers, but make prints of very high quality and are quite affordable.","","http://images.icecat.biz/img/low_pic/234-5565.jpg","http://images.icecat.biz/thumbs/CAT234.jpg","43172509","606647","true","false","2"
"231","225","line matrix printers","impresoras de línea matriz","Printer which prints a page-wide line of dots and builds up a line of text by printing a line of dots.","","http://images.icecat.biz/img/low_pic/231-2666.jpg","http://images.icecat.biz/thumbs/CAT231.jpg","43172506","41787","false","false","2"
"230","225","large format printers","impresoras de gran formato","These printers have been designed for printing on media larger than A4. Perfect for printing impressive posters!","","http://images.icecat.biz/img/low_pic/230-7845.jpg","http://images.icecat.biz/thumbs/CAT230.jpg","43172505","527077","false","false","2"
"229","225","label printers","impresoras de etiquetas","Create your own, professional looking labels fast and conveniently with one of these label printers!","","http://images.icecat.biz/img/low_pic/229-7123.jpg","http://images.icecat.biz/thumbs/CAT229.jpg","43172504","2516771","true","false","2"
"228","225","dot matrix printers","impresoras de matriz de punto","A dot matrix printer or impact matrix printer is a type of printer with a print head that prints by impact, striking an ink-soaked cloth ribbon against the paper, much like a typewriter. Unlike a typewriter, letters are drawn out of a dot matrix, consisting of needles, and thus varied fonts and arbitrary graphics can be produced. Because the printing is done by applying mechanical pressure, these printers can create carbon copies.","","http://images.icecat.biz/img/low_pic/228-5151.jpg","http://images.icecat.biz/thumbs/CAT228.jpg","43172503","374081","false","false","2"
"227","225","band printers","impresoras de cinta","A line printer that uses a metal band, or loop, of type characters as its printing mechanism. It can print over 2000 lines per minute.","","http://images.icecat.biz/img/low_pic/227-6508.jpg","http://images.icecat.biz/thumbs/CAT227.jpg","43172502","5423","false","false","2"
"225","2833","printers & supplies","impresoras y escáners","Ability to print and scan documents using a device such as an all-in-one printer and scanner.","","","","43172500","52018910","false","false","1"
"254","242","ISDN access devices","dispositivos de acceso ISDN","Device which can access the ISDN. The ISDN is a  telephone network which is able to transmit digital data. ISDNs can be accessed through a Basic Rate Interface (BRI) or a Primary Rate Interface (PRI).","","http://images.icecat.biz/img/low_pic/254-7844.jpg","http://images.icecat.biz/thumbs/CAT254.jpg","43222627","95966","false","false","2"
